oportunidades,hits,h_hat,delta_rel,z,p_val,stability_score,signos_consistentes,delta_rel_sub,p_val_sub,oportunidades_sub,delta_rel_2015-01-01_2018-12-31,p_val_2015-01-01_2018-12-31,oportunidades_2015-01-01_2018-12-31,recencia_bin,numero,recencia_min,recencia_max,clasificacion_hazard_numero,delta_rel_2011-10-19_2014-12-31,p_val_2011-10-19_2014-12-31,oportunidades_2011-10-19_2014-12-31
531,20,0.03766478342749529,0.2554927809165097,1.0353821040424325,0.15024524996948563,0.0,False,"{""2011-10-19_2014-12-31"": 0.3274336283185841, ""2015-01-01_2018-12-31"": -0.0740740740740741}","{""2011-10-19_2014-12-31"": 0.19333563649821048, ""2015-01-01_2018-12-31"": 0.5819152477836647}","{""2011-10-19_2014-12-31"": 226, ""2015-01-01_2018-12-31"": 252}",-0.0740740740740741,0.5819152477836647,252.0,11-20,77,11,20,ninguno,0.3274336283185841,0.19333563649821048,226.0
472,13,0.02754237288135593,-0.08192090395480224,-0.3129972309544038,0.6228586170439486,0.0,True,"{""2015-01-01_2018-12-31"": 0.5341701534170155}","{""2015-01-01_2018-12-31"": 0.07321050176093238}","{""2015-01-01_2018-12-31"": 239}",0.5341701534170155,0.07321050176093238,239.0,11-20,78,11,20,ninguno,,,
571,17,0.0297723292469352,-0.00758902510215991,-0.031891783243239824,0.5127208243348685,0.0,False,"{""2011-10-19_2014-12-31"": 0.10650069156293226, ""2015-01-01_2018-12-31"": -0.16963226571767495}","{""2011-10-19_2014-12-31"": 0.3856171711534563, ""2015-01-01_2018-12-31"": 0.6914893681003103}","{""2011-10-19_2014-12-31"": 241, ""2015-01-01_2018-12-31"": 281}",-0.16963226571767495,0.6914893681003103,281.0,11-20,79,11,20,ninguno,0.10650069156293226,0.3856171711534563,241.0
473,15,0.03171247357293869,0.05708245243128962,0.21832725476811668,0.413587070197477,0.0,False,"{""2011-10-19_2014-12-31"": 0.31362889983579645, ""2015-01-01_2018-12-31"": -0.0740740740740741}","{""2011-10-19_2014-12-31"": 0.21597811105334042, ""2015-01-01_2018-12-31"": 0.5759156327901136}","{""2011-10-19_2014-12-31"": 203, ""2015-01-01_2018-12-31"": 216}",-0.0740740740740741,0.5759156327901136,216.0,11-20,80,11,20,ninguno,0.31362889983579645,0.21597811105334042,203.0
488,15,0.030737704918032786,0.02459016393442625,0.09553138965100998,0.4619463794652488,0.0,True,"{""2011-10-19_2014-12-31"": 0.12044817927170867}","{""2011-10-19_2014-12-31"": 0.3719148643146776}","{""2011-10-19_2014-12-31"": 238}",,,,11-20,81,11,20,ninguno,0.12044817927170867,0.3719148643146776,238.0
513,16,0.031189083820662766,0.039636127355425585,0.15787910580015785,0.43727603135737836,0.0,True,"{""2015-01-01_2018-12-31"": 0.09090909090909104}","{""2015-01-01_2018-12-31"": 0.3954571158090317}","{""2015-01-01_2018-12-31"": 275}",0.09090909090909104,0.3954571158090317,275.0,11-20,82,11,20,ninguno,,,
467,10,0.021413276231263382,-0.2862241256245539,-1.0877759129803661,0.8616529772522514,0.0,False,"{""2015-01-01_2018-12-31"": -0.2816091954022988}","{""2015-01-01_2018-12-31"": 0.7746766455860161}","{""2015-01-01_2018-12-31"": 232}",-0.2816091954022988,0.7746766455860161,232.0,11-20,83,11,20,ninguno,,,
481,11,0.02286902286902287,-0.23769923769923762,-0.9168010190686665,0.8203765407323226,0.0,False,"{""2011-10-19_2014-12-31"": -0.043062200956937746, ""2015-01-01_2018-12-31"": -0.39117199391172}","{""2011-10-19_2014-12-31"": 0.5435900414434263, ""2015-01-01_2018-12-31"": 0.8456703755319179}","{""2011-10-19_2014-12-31"": 209, ""2015-01-01_2018-12-31"": 219}",-0.39117199391172,0.8456703755319179,219.0,11-20,84,11,20,ninguno,-0.043062200956937746,0.5435900414434263,209.0
534,17,0.031835205992509365,0.06117353308364553,0.24860448118223707,0.4018333709142653,0.5,False,"{""2011-10-19_2014-12-31"": 0.6666666666666669, ""2015-01-01_2018-12-31"": -0.38949938949938945}","{""2011-10-19_2014-12-31"": 0.048653349853219334, ""2015-01-01_2018-12-31"": 0.8711369966474283}","{""2011-10-19_2014-12-31"": 200, ""2015-01-01_2018-12-31"": 273}",-0.38949938949938945,0.8711369966474283,273.0,11-20,85,11,20,ninguno,0.6666666666666669,0.048653349853219334,200.0
475,9,0.018947368421052633,-0.36842105263157887,-1.4121017918084549,0.9210400043718466,0.0,False,"{""2011-10-19_2014-12-31"": -0.3589743589743589}","{""2011-10-19_2014-12-31"": 0.8187149816154822}","{""2011-10-19_2014-12-31"": 208}",,,,11-20,86,11,20,ninguno,-0.3589743589743589,0.8187149816154822,208.0
498,13,0.02610441767068273,-0.12985274431057567,-0.5096130773647308,0.6948387198755237,0.0,False,"{""2015-01-01_2018-12-31"": -0.12609238451935073}","{""2015-01-01_2018-12-31"": 0.6414519401222348}","{""2015-01-01_2018-12-31"": 267}",-0.12609238451935073,0.6414519401222348,267.0,11-20,87,11,20,ninguno,,,
613,17,0.02773246329526917,-0.075584556824361,-0.3291077190025694,0.6289628649853886,0.0,False,"{""2011-10-19_2014-12-31"": 0.40485312899106013, ""2015-01-01_2018-12-31"": -0.3804213135068153}","{""2011-10-19_2014-12-31"": 0.12502031059094929, ""2015-01-01_2018-12-31"": 0.8637395436014381}","{""2011-10-19_2014-12-31"": 261, ""2015-01-01_2018-12-31"": 269}",-0.3804213135068153,0.8637395436014381,269.0,11-20,88,11,20,ninguno,0.40485312899106013,0.12502031059094929,261.0
515,17,0.03300970873786408,0.10032362459546941,0.4003884944882077,0.34443519858947197,0.0,True,"{""2015-01-01_2018-12-31"": 0.08303249097472917}","{""2015-01-01_2018-12-31"": 0.40399046640817526}","{""2015-01-01_2018-12-31"": 277}",0.08303249097472917,0.40399046640817526,277.0,11-20,89,11,20,ninguno,,,
509,19,0.03732809430255403,0.24426981008513438,0.969177774388481,0.1662282491395469,0.0,True,"{""2015-01-01_2018-12-31"": 0.32275132275132273}","{""2015-01-01_2018-12-31"": 0.1837840830636054}","{""2015-01-01_2018-12-31"": 252}",0.32275132275132273,0.1837840830636054,252.0,11-20,90,11,20,ninguno,,,
559,25,0.044722719141323794,0.4907573047107932,2.040550920598779,0.020647742384827614,0.5,True,"{""2011-10-19_2014-12-31"": 0.2345679012345679, ""2015-01-01_2018-12-31"": 0.7060367454068242}","{""2011-10-19_2014-12-31"": 0.2600949941560658, ""2015-01-01_2018-12-31"": 0.023914896885495734}","{""2011-10-19_2014-12-31"": 243, ""2015-01-01_2018-12-31"": 254}",0.7060367454068242,0.023914896885495734,254.0,11-20,91,11,20,ninguno,0.2345679012345679,0.2600949941560658,243.0
504,23,0.04563492063492063,0.5211640211640212,2.0576165990868214,0.01981347598599131,1.0,True,"{""2015-01-01_2018-12-31"": 0.6064257028112451}","{""2015-01-01_2018-12-31"": 0.04619958036494998}","{""2015-01-01_2018-12-31"": 249}",0.6064257028112451,0.04619958036494998,249.0,11-20,92,11,20,ninguno,,,
518,19,0.03667953667953668,0.2226512226512228,0.8911785492090466,0.1864166951674484,0.0,True,"{""2015-01-01_2018-12-31"": 0.12359550561797754}","{""2015-01-01_2018-12-31"": 0.3612321010142383}","{""2015-01-01_2018-12-31"": 267}",0.12359550561797754,0.3612321010142383,267.0,11-20,93,11,20,ninguno,,,
514,17,0.033073929961089495,0.10246433203631652,0.4085347776554648,0.34144055172380244,0.0,True,"{""2015-01-01_2018-12-31"": 0.14942528735632188}","{""2015-01-01_2018-12-31"": 0.3355858425354999}","{""2015-01-01_2018-12-31"": 261}",0.14942528735632188,0.3355858425354999,261.0,11-20,94,11,20,ninguno,,,
524,13,0.02480916030534351,-0.17302798982188294,-0.69655716849737,0.7569600157738817,0.0,False,"{""2015-01-01_2018-12-31"": -0.33065595716198126}","{""2015-01-01_2018-12-31"": 0.8205843916441106}","{""2015-01-01_2018-12-31"": 249}",-0.33065595716198126,0.8205843916441106,249.0,11-20,95,11,20,ninguno,,,
429,5,0.011655011655011656,-0.6114996114996114,-2.227407059512223,0.9870399594781474,0.0,False,"{""2015-01-01_2018-12-31"": -0.4020926756352765}","{""2015-01-01_2018-12-31"": 0.8545100247228083}","{""2015-01-01_2018-12-31"": 223}",-0.4020926756352765,0.8545100247228083,223.0,11-20,96,11,20,ninguno,,,
418,12,0.028708133971291867,-0.043062200956937746,-0.15483142984145307,0.5615228937211009,0.0,True,{},{},{},,,,11-20,97,11,20,ninguno,,,
511,13,0.025440313111545987,-0.15198956294846708,-0.6042253980250109,0.7271531013379757,0.0,False,"{""2015-01-01_2018-12-31"": -0.08854166666666663}","{""2015-01-01_2018-12-31"": 0.5983735280797723}","{""2015-01-01_2018-12-31"": 256}",-0.08854166666666663,0.5983735280797723,256.0,11-20,98,11,20,ninguno,,,
493,15,0.030425963488843813,0.01419878296146047,0.055443334329325085,0.477892636553467,0.0,False,"{""2015-01-01_2018-12-31"": -0.027777777777777728}","{""2015-01-01_2018-12-31"": 0.5301629311676672}","{""2015-01-01_2018-12-31"": 240}",-0.027777777777777728,0.5301629311676672,240.0,11-20,99,11,20,ninguno,,,
370,14,0.03783783783783784,0.26126126126126137,0.8837931707810572,0.18840393680570094,0.0,False,"{""2015-01-01_2018-12-31"": -0.0783410138248847}","{""2015-01-01_2018-12-31"": 0.5804138126190163}","{""2015-01-01_2018-12-31"": 217}",-0.0783410138248847,0.5804138126190163,217.0,21-30,00,21,30,ninguno,,,
366,12,0.03278688524590164,0.09289617486338808,0.3125454166760601,0.3773130264670302,0.0,True,{},{},{},,,,21-30,01,21,30,ninguno,,,
450,9,0.02,-0.3333333333333333,-1.2435400084345174,0.8931655463031034,0.0,False,"{""2015-01-01_2018-12-31"": -0.5073891625615764}","{""2015-01-01_2018-12-31"": 0.8981973145408009}","{""2015-01-01_2018-12-31"": 203}",-0.5073891625615764,0.8981973145408009,203.0,21-30,02,21,30,ninguno,,,
375,8,0.021333333333333333,-0.28888888888888886,-0.9838326532374163,0.837401099311705,0.0,True,{},{},{},,,,21-30,03,21,30,ninguno,,,
356,10,0.028089887640449437,-0.06367041198501872,-0.2112697990473263,0.5836616260512372,0.0,True,{},{},{},,,,21-30,04,21,30,ninguno,,,
400,12,0.03,0.0,0.0,0.5,0.0,False,"{""2015-01-01_2018-12-31"": -0.22480620155038758}","{""2015-01-01_2018-12-31"": 0.7189410680029651}","{""2015-01-01_2018-12-31"": 215}",-0.22480620155038758,0.7189410680029651,215.0,21-30,05,21,30,ninguno,,,
391,17,0.043478260869565216,0.4492753623188406,1.562340683645374,0.059103876325427955,0.0,True,{},{},{},,,,21-30,06,21,30,ninguno,,,
394,11,0.027918781725888325,-0.06937394247038912,-0.24216938952392575,0.5956755435940922,0.0,False,"{""2015-01-01_2018-12-31"": -0.047619047619047616}","{""2015-01-01_2018-12-31"": 0.5482958940287889}","{""2015-01-01_2018-12-31"": 210}",-0.047619047619047616,0.5482958940287889,210.0,21-30,07,21,30,ninguno,,,
389,13,0.033419023136246784,0.11396743787489283,0.3953032143975021,0.34630956372486155,0.0,True,"{""2015-01-01_2018-12-31"": 0.3201320132013202}","{""2015-01-01_2018-12-31"": 0.2118076027808539}","{""2015-01-01_2018-12-31"": 202}",0.3201320132013202,0.2118076027808539,202.0,21-30,08,21,30,ninguno,,,
359,5,0.013927576601671309,-0.5357474466109564,-1.785180335961128,0.9628839647632826,0.0,True,{},{},{},,,,21-30,09,21,30,ninguno,,,
417,19,0.045563549160671464,0.5187849720223822,1.8630742990383884,0.031225906803235476,0.0,True,"{""2015-01-01_2018-12-31"": 0.3008130081300813}","{""2015-01-01_2018-12-31"": 0.22439311468316397}","{""2015-01-01_2018-12-31"": 205}",0.3008130081300813,0.22439311468316397,205.0,21-30,10,21,30,ninguno,,,
413,8,0.01937046004842615,-0.3543179983857949,-1.266318640750016,0.8973004870824128,0.0,True,{},{},{},,,,21-30,11,21,30,ninguno,,,
322,6,0.018633540372670808,-0.3788819875776397,-1.1956571218907208,0.8840848047717899,0.0,True,{},{},{},,,,21-30,12,21,30,ninguno,,,
403,17,0.04218362282878412,0.40612076095947075,1.4337798563968178,0.0758175475527739,1.0,True,"{""2015-01-01_2018-12-31"": 1.1452145214521454}","{""2015-01-01_2018-12-31"": 0.0021019249339876518}","{""2015-01-01_2018-12-31"": 202}",1.1452145214521454,0.0021019249339876518,202.0,21-30,13,21,30,ninguno,,,
423,13,0.030732860520094562,0.024428684003152103,0.08835782476319617,0.4647961405514467,0.0,True,"{""2015-01-01_2018-12-31"": 0.4619883040935672}","{""2015-01-01_2018-12-31"": 0.10994920543924878}","{""2015-01-01_2018-12-31"": 228}",0.4619883040935672,0.10994920543924878,228.0,21-30,14,21,30,ninguno,,,
399,16,0.040100250626566414,0.3366750208855472,1.182693210896981,0.11846537791431427,0.0,True,{},{},{},,,,21-30,15,21,30,ninguno,,,
407,13,0.03194103194103194,0.06470106470106476,0.22955322162988928,0.4092194799393858,0.0,True,{},{},{},,,,21-30,16,21,30,ninguno,,,
368,12,0.03260869565217391,0.08695652173913045,0.29335995424074035,0.38462351571664727,0.0,True,{},{},{},,,,21-30,17,21,30,ninguno,,,
373,13,0.03485254691689008,0.16175156389633613,0.5493860966085432,0.2913702567179345,0.0,True,{},{},{},,,,21-30,18,21,30,ninguno,,,
366,15,0.040983606557377046,0.36612021857923494,1.2317966421938842,0.10901252897489581,0.0,True,"{""2015-01-01_2018-12-31"": 0.5}","{""2015-01-01_2018-12-31"": 0.10683445369689662}","{""2015-01-01_2018-12-31"": 200}",0.5,0.10683445369689662,200.0,21-30,19,21,30,ninguno,,,
343,15,0.043731778425655975,0.45772594752186585,1.4908273537843817,0.06800341409265406,0.0,True,{},{},{},,,,21-30,20,21,30,ninguno,,,
324,13,0.040123456790123455,0.33744855967078186,1.0682055845414458,0.14271389311606852,0.0,True,{},{},{},,,,21-30,21,21,30,ninguno,,,
287,14,0.04878048780487805,0.6260162601626017,1.865096565388269,0.031083934959261872,0.0,True,{},{},{},,,,21-30,22,21,30,ninguno,,,
375,12,0.032,0.06666666666666674,0.22703830459324992,0.41019697851417225,0.0,False,"{""2015-01-01_2018-12-31"": -0.23896499238964994}","{""2015-01-01_2018-12-31"": 0.7330011517361553}","{""2015-01-01_2018-12-31"": 219}",-0.23896499238964994,0.7330011517361553,219.0,21-30,23,21,30,ninguno,,,
406,13,0.03201970443349754,0.06732348111658469,0.23856368860586574,0.40572196224054097,0.0,True,{},{},{},,,,21-30,24,21,30,ninguno,,,
372,15,0.04032258064516129,0.34408602150537637,1.1671139497635283,0.12158217754949496,0.0,False,"{""2015-01-01_2018-12-31"": -0.02439024390243893}","{""2015-01-01_2018-12-31"": 0.5244852737947703}","{""2015-01-01_2018-12-31"": 205}",-0.02439024390243893,0.5244852737947703,205.0,21-30,25,21,30,ninguno,,,
378,9,0.023809523809523808,-0.20634920634920637,-0.7055429603680342,0.7597637966195657,0.0,True,{},{},{},,,,21-30,26,21,30,ninguno,,,
411,15,0.0364963503649635,0.21654501216545008,0.7720472065595763,0.22004323435921455,0.0,True,{},{},{},,,,21-30,27,21,30,ninguno,,,
385,7,0.01818181818181818,-0.3939393939393939,-1.3593601596840816,0.9129837553991456,0.0,True,{},{},{},,,,21-30,28,21,30,ninguno,,,
340,9,0.026470588235294117,-0.1176470588235294,-0.3815006594800952,0.6485841090251878,0.0,True,{},{},{},,,,21-30,29,21,30,ninguno,,,
375,8,0.021333333333333333,-0.28888888888888886,-0.9838326532374163,0.837401099311705,0.0,True,{},{},{},,,,21-30,30,21,30,ninguno,,,
418,12,0.028708133971291867,-0.043062200956937746,-0.15483142984145307,0.5615228937211009,0.0,False,"{""2015-01-01_2018-12-31"": -0.21011058451816747}","{""2015-01-01_2018-12-31"": 0.7042763707081802}","{""2015-01-01_2018-12-31"": 211}",-0.21011058451816747,0.7042763707081802,211.0,21-30,31,21,30,ninguno,,,
408,13,0.031862745098039214,0.06209150326797382,0.22056521228369783,0.4127154952592177,0.0,True,"{""2015-01-01_2018-12-31"": 0.30718954248366015}","{""2015-01-01_2018-12-31"": 0.22017355451210352}","{""2015-01-01_2018-12-31"": 204}",0.30718954248366015,0.22017355451210352,204.0,21-30,32,21,30,ninguno,,,
441,13,0.02947845804988662,-0.017384731670445908,-0.06420399419282169,0.525596101473463,0.0,False,"{""2015-01-01_2018-12-31"": -0.09502262443438908}","{""2015-01-01_2018-12-31"": 0.5980977833803942}","{""2015-01-01_2018-12-31"": 221}",-0.09502262443438908,0.5980977833803942,221.0,21-30,33,21,30,ninguno,,,
410,9,0.02195121951219512,-0.2682926829268293,-0.9553786174814458,0.83030686839037,0.0,True,{},{},{},,,,21-30,34,21,30,ninguno,,,
334,9,0.02694610778443114,-0.10179640718562868,-0.32717525069819076,0.6282323306082077,0.0,True,{},{},{},,,,21-30,35,21,30,ninguno,,,
377,13,0.034482758620689655,0.14942528735632188,0.5102341645887621,0.3049437098423086,0.0,True,{},{},{},,,,21-30,36,21,30,ninguno,,,
356,10,0.028089887640449437,-0.06367041198501872,-0.2112697990473263,0.5836616260512372,0.0,True,{},{},{},,,,21-30,37,21,30,ninguno,,,
403,13,0.03225806451612903,0.07526881720430109,0.26573109354808644,0.39522315743026365,0.0,False,"{""2015-01-01_2018-12-31"": -0.3620414673046252}","{""2015-01-01_2018-12-31"": 0.821334505887831}","{""2015-01-01_2018-12-31"": 209}",-0.3620414673046252,0.821334505887831,209.0,21-30,38,21,30,ninguno,,,
372,8,0.021505376344086023,-0.2831541218637992,-0.9604375211595703,0.8315824691347438,0.0,True,{},{},{},,,,21-30,39,21,30,ninguno,,,
390,13,0.03333333333333333,0.11111111111111113,0.3858909151513348,0.34978872958476515,0.0,True,"{""2015-01-01_2018-12-31"": 0.3761467889908258}","{""2015-01-01_2018-12-31"": 0.16435930526943052}","{""2015-01-01_2018-12-31"": 218}",0.3761467889908258,0.16435930526943052,218.0,21-30,40,21,30,ninguno,,,
449,15,0.0334075723830735,0.11358574610245004,0.4232741690711041,0.3360476191538606,0.0,False,"{""2015-01-01_2018-12-31"": -0.3827160493827161}","{""2015-01-01_2018-12-31"": 0.838714121356735}","{""2015-01-01_2018-12-31"": 216}",-0.3827160493827161,0.838714121356735,216.0,21-30,41,21,30,ninguno,,,
401,12,0.029925187032418952,-0.002493765586034901,-0.008782184847867155,0.5035035398139385,0.0,True,{},{},{},,,,21-30,42,21,30,ninguno,,,
414,13,0.03140096618357488,0.04669887278582937,0.16710187711649652,0.43364494452858254,0.0,True,{},{},{},,,,21-30,43,21,30,ninguno,,,
383,8,0.020887728459530026,-0.30374238468233244,-1.0453928983393224,0.8520792912045985,0.0,False,"{""2015-01-01_2018-12-31"": -0.0610328638497652}","{""2015-01-01_2018-12-31"": 0.5622393558182499}","{""2015-01-01_2018-12-31"": 213}",-0.0610328638497652,0.5622393558182499,213.0,21-30,44,21,30,ninguno,,,
375,13,0.034666666666666665,0.15555555555555556,0.5297560440509165,0.29814054251466404,0.0,True,{},{},{},,,,21-30,45,21,30,ninguno,,,
423,13,0.030732860520094562,0.024428684003152103,0.08835782476319617,0.4647961405514467,0.0,True,"{""2015-01-01_2018-12-31"": 0.0014306151645207775}","{""2015-01-01_2018-12-31"": 0.4984679090639226}","{""2015-01-01_2018-12-31"": 233}",0.0014306151645207775,0.4984679090639226,233.0,21-30,46,21,30,ninguno,,,
373,11,0.029490616621983913,-0.01697944593386953,-0.05767036373238835,0.5229943996458041,0.0,True,{},{},{},,,,21-30,47,21,30,ninguno,,,
379,11,0.029023746701846966,-0.032541776605101116,-0.11141293741107584,0.5443555493191635,0.0,True,{},{},{},,,,21-30,48,21,30,ninguno,,,
450,14,0.03111111111111111,0.03703703703703705,0.13817111204827973,0.445052592664949,0.0,False,"{""2015-01-01_2018-12-31"": -0.2592592592592592}","{""2015-01-01_2018-12-31"": 0.7529846673701208}","{""2015-01-01_2018-12-31"": 225}",-0.2592592592592592,0.7529846673701208,225.0,21-30,49,21,30,ninguno,,,
435,14,0.03218390804597701,0.07279693486590041,0.2670130467537246,0.394729557910802,0.0,True,{},{},{},,,,21-30,50,21,30,ninguno,,,
418,15,0.03588516746411483,0.1961722488038278,0.7053431803888431,0.24029834731129687,0.0,False,"{""2015-01-01_2018-12-31"": -0.3399339933993399}","{""2015-01-01_2018-12-31"": 0.8022428565411022}","{""2015-01-01_2018-12-31"": 202}",-0.3399339933993399,0.8022428565411022,202.0,21-30,51,21,30,ninguno,,,
365,3,0.00821917808219178,-0.7260273972602739,-2.4393504729994957,0.9926431547611171,0.0,True,{},{},{},,,,21-30,52,21,30,ninguno,,,
425,8,0.018823529411764704,-0.37254901960784315,-1.3506805627592806,0.9116011093475944,0.0,False,"{""2015-01-01_2018-12-31"": -0.20255183413078148}","{""2015-01-01_2018-12-31"": 0.6967139003937359}","{""2015-01-01_2018-12-31"": 209}",-0.20255183413078148,0.6967139003937359,209.0,21-30,53,21,30,ninguno,,,
399,9,0.022556390977443608,-0.2481203007518797,-0.8716126144823898,0.808290126674574,0.0,True,{},{},{},,,,21-30,54,21,30,ninguno,,,
364,13,0.03571428571428571,0.19047619047619047,0.6390960725016928,0.26138021738150163,0.0,True,{},{},{},,,,21-30,55,21,30,ninguno,,,
470,15,0.031914893617021274,0.0638297872340425,0.2433588172400851,0.4038637219930622,0.0,False,"{""2011-10-19_2014-12-31"": -0.17081260364842446}","{""2011-10-19_2014-12-31"": 0.6649043049157345}","{""2011-10-19_2014-12-31"": 201}",,,,21-30,56,21,30,ninguno,-0.17081260364842446,0.6649043049157345,201.0
358,7,0.019553072625698324,-0.3482309124767225,-1.1587335837927626,0.8767176014553197,0.0,True,{},{},{},,,,21-30,57,21,30,ninguno,,,
403,9,0.022332506203473945,-0.2555831265508685,-0.9023176693006449,0.8165559289785065,0.0,False,"{""2015-01-01_2018-12-31"": -0.21752738654147105}","{""2015-01-01_2018-12-31"": 0.711685000505673}","{""2015-01-01_2018-12-31"": 213}",-0.21752738654147105,0.711685000505673,213.0,21-30,58,21,30,ninguno,,,
371,16,0.0431266846361186,0.43755615453728675,1.4821614450081497,0.06914867130207797,1.0,True,"{""2015-01-01_2018-12-31"": 0.6224188790560472}","{""2015-01-01_2018-12-31"": 0.04992796494965372}","{""2015-01-01_2018-12-31"": 226}",0.6224188790560472,0.04992796494965372,226.0,21-30,59,21,30,ninguno,,,
417,18,0.04316546762589928,0.43884892086330946,1.5760058400186059,0.05751222866485413,0.0,True,{},{},{},,,,21-30,60,21,30,ninguno,,,
424,11,0.025943396226415096,-0.13522012578616346,-0.48966495630712514,0.6878144982504455,0.0,True,{},{},{},,,,21-30,61,21,30,ninguno,,,
411,9,0.021897810218978103,-0.2700729927007299,-0.9628903362709322,0.8321987201427147,0.0,True,{},{},{},,,,21-30,62,21,30,ninguno,,,
389,17,0.043701799485861184,0.4567266495287062,1.5841850622095384,0.05657580579368929,0.0,True,{},{},{},,,,21-30,63,21,30,ninguno,,,
385,15,0.03896103896103896,0.29870129870129875,1.0307236375626558,0.15133521838911637,0.0,True,{},{},{},,,,21-30,64,21,30,ninguno,,,
353,8,0.0226628895184136,-0.24457034938621333,-0.8081015074229665,0.7904839250423,0.0,True,{},{},{},,,,21-30,65,21,30,ninguno,,,
383,11,0.028720626631853787,-0.04264577893820706,-0.1467743610848906,0.5583449388126808,0.0,True,{},{},{},,,,21-30,66,21,30,ninguno,,,
385,10,0.025974025974025976,-0.13419913419913412,-0.4630787357165551,0.6783460343225783,0.0,True,{},{},{},,,,21-30,67,21,30,ninguno,,,
361,21,0.05817174515235457,0.9390581717451524,3.137768201318308,0.0008511972384011555,0.0,True,{},{},{},,,,21-30,68,21,30,ninguno,,,
357,8,0.022408963585434174,-0.2530345471521942,-0.8407922275323496,0.7997678289189244,0.0,True,{},{},{},,,,21-30,69,21,30,ninguno,,,
381,7,0.01837270341207349,-0.3875765529308836,-1.3304383160710278,0.9083130513690617,0.0,True,{},{},{},,,,21-30,70,21,30,ninguno,,,
407,8,0.019656019656019656,-0.34479934479934476,-1.2233152696985223,0.8893946790091816,0.0,True,{},{},{},,,,21-30,71,21,30,ninguno,,,
376,14,0.03723404255319149,0.24113475177304963,0.82229658583442,0.2054540596918328,0.0,True,{},{},{},,,,21-30,72,21,30,ninguno,,,
403,18,0.04466501240694789,0.48883374689826303,1.7257920471090007,0.04219241555348317,0.0,True,{},{},{},,,,21-30,73,21,30,ninguno,,,
426,15,0.035211267605633804,0.17370892018779352,0.6305240847586422,0.2641758750164619,0.0,True,{},{},{},,,,21-30,74,21,30,ninguno,,,
386,12,0.031088082901554404,0.03626943005181349,0.1253167558660262,0.4501363937448726,0.0,True,{},{},{},,,,21-30,75,21,30,ninguno,,,
382,10,0.02617801047120419,-0.12739965095986036,-0.43789973244059216,0.6692705152122228,0.0,True,{},{},{},,,,21-30,76,21,30,ninguno,,,
369,17,0.04607046070460705,0.5356820234869016,1.8096517860858872,0.03517490186667811,0.0,True,{},{},{},,,,21-30,77,21,30,ninguno,,,
381,8,0.02099737532808399,-0.300087489063867,-1.030113639757026,0.8485216684657473,0.0,True,{},{},{},,,,21-30,78,21,30,ninguno,,,
424,14,0.0330188679245283,0.1006289308176101,0.36440182794948905,0.3577789853354702,0.0,True,"{""2015-01-01_2018-12-31"": 0.16666666666666682}","{""2015-01-01_2018-12-31"": 0.33924910114650497}","{""2015-01-01_2018-12-31"": 200}",0.16666666666666682,0.33924910114650497,200.0,21-30,79,21,30,ninguno,,,
330,15,0.045454545454545456,0.5151515151515152,1.6457607921011013,0.04990650872322743,0.0,True,{},{},{},,,,21-30,80,21,30,ninguno,,,
351,10,0.02849002849002849,-0.05033238366571695,-0.16583485557175578,0.5658565424411707,0.0,True,{},{},{},,,,21-30,81,21,30,ninguno,,,
369,12,0.032520325203252036,0.08401084010840124,0.2838071097908726,0.38827910282520384,0.0,True,{},{},{},,,,21-30,82,21,30,ninguno,,,
356,12,0.033707865168539325,0.12359550561797754,0.4101119628565748,0.34086190879228917,0.0,True,{},{},{},,,,21-30,83,21,30,ninguno,,,
384,8,0.020833333333333332,-0.3055555555555556,-1.0530052993060157,0.8538307183362357,0.0,True,{},{},{},,,,21-30,84,21,30,ninguno,,,
380,11,0.02894736842105263,-0.035087719298245584,-0.12028783229077956,0.5478724287248719,0.0,True,{},{},{},,,,21-30,85,21,30,ninguno,,,
402,9,0.022388059701492536,-0.2537313432835821,-0.8946680029559319,0.8145177059975925,0.0,True,{},{},{},,,,21-30,86,21,30,ninguno,,,
346,15,0.04335260115606936,0.44508670520231214,1.455986779860497,0.07269813711416512,0.0,True,{},{},{},,,,21-30,87,21,30,ninguno,,,
439,17,0.0387243735763098,0.29081245254366,1.0715686994165592,0.1419568992455292,0.0,False,"{""2015-01-01_2018-12-31"": -0.056603773584905606}","{""2015-01-01_2018-12-31"": 0.5576208539103628}","{""2015-01-01_2018-12-31"": 212}",-0.056603773584905606,0.5576208539103628,212.0,21-30,88,21,30,ninguno,,,
401,10,0.02493765586034913,-0.16874480465502903,-0.59426117470569,0.7238312788746282,0.0,True,"{""2015-01-01_2018-12-31"": 0.12179487179487178}","{""2015-01-01_2018-12-31"": 0.37869405799924694}","{""2015-01-01_2018-12-31"": 208}",0.12179487179487178,0.37869405799924694,208.0,21-30,89,21,30,ninguno,,,
396,9,0.022727272727272728,-0.24242424242424238,-0.8483955859683229,0.8018911499600276,0.0,True,{},{},{},,,,21-30,90,21,30,ninguno,,,
364,14,0.038461538461538464,0.28205128205128216,0.9463537996659681,0.17198408070895713,0.0,True,{},{},{},,,,21-30,91,21,30,ninguno,,,
360,10,0.027777777777777776,-0.0740740740740741,-0.2471679992533546,0.5976108950146419,0.0,True,{},{},{},,,,21-30,92,21,30,ninguno,,,
